PriceCategory,Prefecture,Municipality,DistrictName,Period,UnitPrice
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,913846.1538461539
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,2805000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,2970000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,2805000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,1443750.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2021-1Q,1776923.076923077
不動産取引価格情報,福岡県,福岡市博多区,南八幡町,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,南八幡町,2021-1Q,880000.0
不動産取引価格情報,福岡県,福岡市博多区,東那珂,2021-1Q,761538.4615384615
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2021-1Q,1584000.0
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2021-1Q,1815000.0
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2021-1Q,1508571.4285714286
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2021-1Q,1272857.142857143
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2021-1Q,1732500.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,1386000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,946000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,1066153.846153846
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,825000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2021-1Q,1848000.0
不動産取引価格情報,福岡県,福岡市博多区,須崎町,2021-1Q,2090000.0
不動産取引価格情報,福岡県,福岡市博多区,新和町,2021-1Q,892941.1764705882
不動産取引価格情報,福岡県,福岡市博多区,祇園町,2021-1Q,1386000.0
不動産取引価格情報,福岡県,福岡市博多区,祇園町,2021-1Q,528000.0
不動産取引価格情報,福岡県,福岡市博多区,相生町,2021-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,1048235.294117647
成約価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,諸岡,2021-1Q,627000.0
成約価格情報,福岡県,福岡市博多区,東光,2021-1Q,953333.3333333333
成約価格情報,福岡県,福岡市博多区,石城町,2021-1Q,1370769.2307692308
成約価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,1848000.0
成約価格情報,福岡県,福岡市博多区,古門戸町,2021-1Q,1443750.0
成約価格情報,福岡県,福岡市博多区,古門戸町,2021-1Q,2244000.0
成約価格情報,福岡県,福岡市博多区,上川端町,2021-1Q,528000.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1042800.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1056000.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,792000.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1029600.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1056000.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1029600.0
成約価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,779999.9999999999
成約価格情報,福岡県,福岡市博多区,板付,2021-1Q,742500.0
成約価格情報,福岡県,福岡市博多区,板付,2021-1Q,660000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,1080000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,565714.2857142857
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,623333.3333333333
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,770000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2021-1Q,970588.2352941177
不動産取引価格情報,福岡県,福岡市博多区,諸岡,2021-1Q,582352.9411764706
不動産取引価格情報,福岡県,福岡市博多区,東光,2021-1Q,1140000.0
不動産取引価格情報,福岡県,福岡市博多区,大博町,2021-1Q,1485000.0
不動産取引価格情報,福岡県,福岡市博多区,石城町,2021-1Q,1485000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,1056000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,2750000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,2574000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,2805000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,901999.9999999999
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,古門戸町,2021-1Q,1540000.0
不動産取引価格情報,福岡県,福岡市博多区,銀天町,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,堅粕,2021-1Q,1540000.0
不動産取引価格情報,福岡県,福岡市博多区,板付,2021-1Q,863076.923076923
成約価格情報,福岡県,福岡市博多区,金の隈,2021-1Q,462000.0
成約価格情報,福岡県,福岡市博多区,麦野,2021-1Q,440000.0
成約価格情報,福岡県,福岡市博多区,東比恵,2021-1Q,2156000.0
成約価格情報,福岡県,福岡市博多区,東月隈,2021-1Q,543529.4117647059
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,726000.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,1567500.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,1466666.6666666665
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,528000.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,1452000.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,528000.0
成約価格情報,福岡県,福岡市博多区,東光寺町,2021-1Q,1269230.7692307692
成約価格情報,福岡県,福岡市博多区,東光寺町,2021-1Q,1048235.294117647
成約価格情報,福岡県,福岡市博多区,千代,2021-1Q,1076842.1052631577
成約価格情報,福岡県,福岡市博多区,千代,2021-1Q,752400.0
成約価格情報,福岡県,福岡市博多区,千代,2021-1Q,633600.0
成約価格情報,福岡県,福岡市博多区,千代,2021-1Q,831600.0
成約価格情報,福岡県,福岡市博多区,竹下,2021-1Q,806666.6666666666
成約価格情報,福岡県,福岡市博多区,竹丘町,2021-1Q,895714.2857142857
成約価格情報,福岡県,福岡市博多区,三筑,2021-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,三筑,2021-1Q,1272857.142857143
成約価格情報,福岡県,福岡市博多区,御供所町,2021-1Q,1267200.0
成約価格情報,福岡県,福岡市博多区,神屋町,2021-1Q,742500.0
不動産取引価格情報,福岡県,福岡市博多区,金の隈,2021-1Q,348000.0
不動産取引価格情報,福岡県,福岡市博多区,麦野,2021-1Q,1443750.0
不動産取引価格情報,福岡県,福岡市博多区,麦野,2021-1Q,1363999.9999999998
不動産取引価格情報,福岡県,福岡市博多区,東比恵,2021-1Q,1815000.0
不動産取引価格情報,福岡県,福岡市博多区,東月隈,2021-1Q,123750.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,858000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,742500.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2021-1Q,726000.0
不動産取引価格情報,福岡県,福岡市博多区,東光寺町,2021-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市博多区,千代,2021-1Q,1099999.9999999998
不動産取引価格情報,福岡県,福岡市博多区,千代,2021-1Q,1237500.0
不動産取引価格情報,福岡県,福岡市博多区,千代,2021-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,千代,2021-1Q,924000.0
不動産取引価格情報,福岡県,福岡市博多区,竹下,2021-1Q,1246666.6666666665
不動産取引価格情報,福岡県,福岡市博多区,三筑,2021-1Q,1269230.7692307692
不動産取引価格情報,福岡県,福岡市博多区,三筑,2021-1Q,1370769.2307692308
不動産取引価格情報,福岡県,福岡市博多区,三筑,2021-1Q,1402500.0
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2021-1Q,1188000.0
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2021-1Q,1231999.9999999998
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2021-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2021-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2021-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2021-1Q,1602857.142857143
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,上呉服町,2021-1Q,1791428.5714285714
成約価格情報,福岡県,福岡市博多区,冷泉町,2021-1Q,858000.0
成約価格情報,福岡県,福岡市博多区,元町,2021-1Q,400399.99999999994
成約価格情報,福岡県,福岡市博多区,元町,2021-1Q,483999.99999999994
成約価格情報,福岡県,福岡市博多区,元町,2021-1Q,615999.9999999999
成約価格情報,福岡県,福岡市博多区,元町,2021-1Q,1540000.0
成約価格情報,福岡県,福岡市博多区,比恵町,2021-1Q,907500.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,841500.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,2846250.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,2220000.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,874500.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,714999.9999999999
成約価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,330000.0
成約価格情報,福岡県,福岡市博多区,西月隈,2021-1Q,660000.0
成約価格情報,福岡県,福岡市博多区,那珂,2021-1Q,858000.0
成約価格情報,福岡県,福岡市博多区,那珂,2021-1Q,1037142.857142857
成約価格情報,福岡県,福岡市博多区,住吉,2021-1Q,990000.0
成約価格情報,福岡県,福岡市博多区,住吉,2021-1Q,726000.0
成約価格情報,福岡県,福岡市博多区,住吉,2021-1Q,924000.0
成約価格情報,福岡県,福岡市博多区,住吉,2021-1Q,990000.0
成約価格情報,福岡県,福岡市博多区,東雲町,2021-1Q,967999.9999999999
成約価格情報,福岡県,福岡市博多区,寿町,2021-1Q,1210000.0
成約価格情報,福岡県,福岡市博多区,寿町,2021-1Q,440000.0
不動産取引価格情報,福岡県,福岡市博多区,冷泉町,2021-1Q,1680000.0
不動産取引価格情報,福岡県,福岡市博多区,冷泉町,2021-1Q,818400.0
不動産取引価格情報,福岡県,福岡市博多区,冷泉町,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,比恵町,2021-1Q,1760000.0
不動産取引価格情報,福岡県,福岡市博多区,比恵町,2021-1Q,2420000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1838571.4285714286
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,2244000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1414285.7142857143
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,282857.14285714284
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,3036000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,西月隈,2021-1Q,564000.0
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2021-1Q,1833333.333333333
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2021-1Q,2199999.9999999995
不動産取引価格情報,福岡県,福岡市博多区,対馬小路,2021-1Q,1508571.4285714286
不動産取引価格情報,福岡県,福岡市博多区,対馬小路,2021-1Q,1885714.2857142857
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,1624615.3846153845
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,806666.6666666666
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,1066153.846153846
不動産取引価格情報,福岡県,福岡市博多区,青木,2021-1Q,948750.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2021-1Q,976800.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2021-1Q,1584000.0
成約価格情報,福岡県,福岡市中央区,草香江,2021-1Q,1624615.3846153845
不動産取引価格情報,福岡県,福岡市中央区,六本松,2021-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,660000.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1099999.9999999998
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1196250.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1838571.4285714286
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1020000.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,2904000.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,742500.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,907500.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1122000.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1501500.0
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1281176.4705882352
不動産取引価格情報,福岡県,福岡市中央区,荒戸,2021-1Q,1045000.0
不動産取引価格情報,福岡県,福岡市中央区,白金,2021-1Q,660000.0
不動産取引価格情報,福岡県,福岡市中央区,白金,2021-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市中央区,白金,2021-1Q,615999.9999999999
不動産取引価格情報,福岡県,福岡市中央区,天神,2021-1Q,990000.0
不動産取引価格情報,福岡県,福岡市中央区,天神,2021-1Q,1869999.9999999998
不動産取引価格情報,福岡県,福岡市中央区,天神,2021-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市中央区,天神,2021-1Q,1116923.0769230768
不動産取引価格情報,福岡県,福岡市中央区,梅光園,2021-1Q,1045000.0
